CAMPUS,CACKDTL,CAMPNAME,CFLCHART,CNTYNAME,COUNTY,C_RATING,DISTNAME,GRDSPAN,GRDTYPE,PAIRCAMP,PAIRNAME,REGION
"247906041","AEW","STOCKDALE J H","N","WILSON","247","R","STOCKDALE ISD","06 - 08","M"," "," ","20"
"247906003"," ","WILSON CO JJAEP","N","WILSON","247","X","STOCKDALE ISD","09 - 10","S"," "," ","20"
"211902102","WMX","MARY ALLEN EL","N","SHERMAN","211","E","STRATFORD ISD","PK - 04","E"," "," ","16"
"211902001","ARVJS","STRATFORD H S","N","SHERMAN","211","R","STRATFORD ISD","09 - 12","S"," "," ","16"
"211902041","AWS","STRATFORD J H","N","SHERMAN","211","R","STRATFORD ISD","05 - 08","M"," "," ","16"
"182905001","AVWSX","STRAWN SCHOOL","N","PALO PINTO","182","R","STRAWN ISD","PK - 12","B"," "," ","11"
"140908002"," ","P E P ALTER","N","LAMB","140","1","SUDAN ISD","09 - 12","S"," "," ","17"
"140908101","EWN","SUDAN EL","N","LAMB","140","E","SUDAN ISD","PK - 07","E"," "," ","17"
"140908001","ARUVJSY","SUDAN H S","N","LAMB","140","E","SUDAN ISD","08 - 12","S"," "," ","17"
"112910001","AVWSX","SULPHUR BLUFF SCHOOL","N","HOPKINS","112","R","SULPHUR BLUFF ISD","PK - 12","B"," "," ","08"
"112901101"," ","AUSTIN EL","N","HOPKINS","112","R","SULPHUR SPRINGS ISD","01 - 04","E"," "," ","08"
"112901106","WMX","BOWIE EL","N","HOPKINS","112","E","SULPHUR SPRINGS ISD","01 - 04","E"," "," ","08"
"112901107","Y","DOUGLAS INT","N","HOPKINS","112","R","SULPHUR SPRINGS ISD","05 - 05","E"," "," ","08"
"112901102"," ","EARLY CHILDHOOD LRN CTR","N","HOPKINS","112","E","SULPHUR SPRINGS ISD","EE - 01","E","112901104","LAMAR EL","08"
"112901104","EWMX","LAMAR EL","N","HOPKINS","112","E","SULPHUR SPRINGS ISD","01 - 04","E"," "," ","08"
"112901002"," ","SULPHUR SPRINGS H S","N","HOPKINS","112","L","SULPHUR SPRINGS ISD","09 - 12","S"," "," ","08"
"112901041"," ","SULPHUR SPRINGS MIDDLE","N","HOPKINS","112","A","SULPHUR SPRINGS ISD","06 - 08","M"," "," ","08"
"112901105"," ","TRAVIS EL","N","HOPKINS","112","R","SULPHUR SPRINGS ISD","01 - 04","E"," "," ","08"
"220816041","EWS","MIDDLE CAMPUS","Y","TARRANT","220","R","SUMMIT INTERNATIONAL PREPARATORY","06 - 08","M"," "," ","11"
"220816101","N","PRIMARY CAMPUS","Y","TARRANT","220","R","SUMMIT INTERNATIONAL PREPARATORY","KG - 05","E"," "," ","11"
"220816001","MSZ","SUMMIT INTERNATIONAL PREPARATORY","Y","TARRANT","220","R","SUMMIT INTERNATIONAL PREPARATORY","09 - 10","S"," "," ","11"
"110907002","J","PEP ALTER SCHOOL","N","HOCKLEY","110","1","SUNDOWN ISD","09 - 12","S"," "," ","17"
"110907101","MNX","SUNDOWN EL","N","HOCKLEY","110","E","SUNDOWN ISD","EE - 05","E"," "," ","17"
"110907001","AUVJEMSX","SUNDOWN H S","N","HOCKLEY","110","E","SUNDOWN ISD","09 - 12","S"," "," ","17"
"110907041","EWNSZ","SUNDOWN J H","N","HOCKLEY","110","R","SUNDOWN ISD","06 - 08","M"," "," ","17"
"057919101","EWMNY","SUNNYVALE EL","N","DALLAS","057","E","SUNNYVALE ISD","KG - 05","E"," "," ","10"
"057919001","EMSY","SUNNYVALE H S","N","DALLAS","057","E","SUNNYVALE ISD","09 - 10","S"," "," ","10"
"057919041","AEWMNS","SUNNYVALE MIDDLE","N","DALLAS","057","R","SUNNYVALE ISD","06 - 08","M"," "," ","10"
"171902002","J","C H A M P S","N","MOORE","171","1","SUNRAY ISD","11 - 11","S"," "," ","16"
"171902101"," ","SUNRAY EL","N","MOORE","171","R","SUNRAY ISD","PK - 04","E"," "," ","16"
"171902001","ARUVJZ","SUNRAY H S","N","MOORE","171","R","SUNRAY ISD","09 - 12","S"," "," ","16"
"171902041","AWS","SUNRAY MIDDLE","N","MOORE","171","A","SUNRAY ISD","05 - 08","M"," "," ","16"
"020906104"," ","SWEENY EL","N","BRAZORIA","020","E","SWEENY ISD","EE - 05","E"," "," ","04"
"020906002","RU","SWEENY H S","N","BRAZORIA","020","R","SWEENY ISD","09 - 12","S"," "," ","04"
"020906041"," ","SWEENY J H","N","BRAZORIA","020","R","SWEENY ISD","06 - 08","M"," "," ","04"
"143905002"," ","G O A L S PROGRAM","N","LAVACA","143","X","SWEET HOME ISD","07 - 07","M"," "," ","03"
"143905101","AEWMNSY","SWEET HOME EL","N","LAVACA","143","E","SWEET HOME ISD","KG - 08","E"," "," ","03"
"177902101"," ","COWEN EL","N","NOLAN","177","X","SWEETWATER ISD","EE - PK","E"," "," ","14"
"177902102","EM","EAST RIDGE EL","N","NOLAN","177","E","SWEETWATER ISD","KG - 03","E"," "," ","14"
"177902003","US","HOBBS ALTER ED CO-OP","N","NOLAN","177","1","SWEETWATER ISD","09 - 12","S"," "," ","14"
"177902105","EM","SOUTHEAST EL","N","NOLAN","177","E","SWEETWATER ISD","KG - 03","E"," "," ","14"
"177902001"," ","SWEETWATER H S","N","NOLAN","177","R","SWEETWATER ISD","09 - 12","S"," "," ","14"
"177902104","WMNY","SWEETWATER INT","N","NOLAN","177","E","SWEETWATER ISD","04 - 05","E"," "," ","14"
"177902041","ES","SWEETWATER MIDDLE","N","NOLAN","177","A","SWEETWATER ISD","06 - 08","M"," "," ","14"
"205907101"," ","EAST EL","N","SAN PATRICIO","205","A","TAFT ISD","03 - 05","E"," "," ","02"
"205907001","X","TAFT H S","N","SAN PATRICIO","205","A","TAFT ISD","09 - 12","S"," "," ","02"
"205907041"," ","TAFT J H","N","SAN PATRICIO","205","L","TAFT ISD","05 - 08","M"," "," ","02"
"205907103"," ","WOODROE PETTY EL","N","SAN PATRICIO","205","A","TAFT ISD","EE - 02","E","205907101","EAST EL","02"
"153904101","X","TAHOKA EL","N","LYNN","153","R","TAHOKA ISD","PK - 05","E"," "," ","17"
"153904001","ARJY","TAHOKA H S","N","LYNN","153","R","TAHOKA ISD","09 - 12","S"," "," ","17"
"153904041","AS","TAHOKA MIDDLE","N","LYNN","153","A","TAHOKA ISD","06 - 08","M"," "," ","17"
"146907001","JS","TARKINGTON H S","N","LIBERTY","146","R","TARKINGTON ISD","09 - 12","S"," "," ","04"
"146907102","M","TARKINGTON INT","N","LIBERTY","146","A","TARKINGTON ISD","04 - 05","E"," "," ","04"
"146907041","ES","TARKINGTON MIDDLE","N","LIBERTY","146","A","TARKINGTON ISD","06 - 08","M"," "," ","04"
"146907101","EM","TARKINGTON PRI","N","LIBERTY","146","E","TARKINGTON ISD","EE - 03","E"," "," ","04"
"201910102","W","TATUM EL","N","RUSK","201","R","TATUM ISD","04 - 06","E"," "," ","07"
"201910002","UVY","TATUM H S","N","RUSK","201","R","TATUM ISD","09 - 12","S"," "," ","07"
"201910041","ES","TATUM MIDDLE","N","RUSK","201","R","TATUM ISD","07 - 08","M"," "," ","07"
"201910104","EM","TATUM PRI","N","RUSK","201","E","TATUM ISD","EE - 03","E"," "," ","07"
"246911103"," ","NAOMI PASEMANN EL","N","WILLIAMSON","246","R","TAYLOR ISD","EE - 02","E","246911102","T H JOHNSON EL","13"
"246911102","A","T H JOHNSON EL","N","WILLIAMSON","246","R","TAYLOR ISD","03 - 05","E"," "," ","13"
"246911001"," ","TAYLOR H S","N","WILLIAMSON","246","A","TAYLOR ISD","09 - 12","S"," "," ","13"
"246911041","AX","TAYLOR MIDDLE SCHOOL","N","WILLIAMSON","246","A","TAYLOR ISD","06 - 08","M"," "," ","13"
"246911010"," ","WILLIAMSON CO JJAEP","N","WILLIAMSON","246","X","TAYLOR ISD","09 - 11","S"," "," ","13"
"081904102","EM","TEAGUE ELEMENTARY","N","FREESTONE","081","E","TEAGUE ISD","EE - 03","E"," "," ","12"
"081904001"," ","TEAGUE H S","N","FREESTONE","081","L","TEAGUE ISD","09 - 12","S"," "," ","12"
"081904103"," ","TEAGUE INT","N","FREESTONE","081","R","TEAGUE ISD","04 - 06","E"," "," ","12"
"081904041","W","TEAGUE J H","N","FREESTONE","081","R","TEAGUE ISD","07 - 08","M"," "," ","12"
"108802101","EY","HORIZON MONTESSORI","Y","HIDALGO","108","A","TECHNOLOGY EDUCATION CHARTER HIGH","PK - 06","E"," "," ","01"
"108802102","Y","HORIZON MONTESSORI II","Y","HIDALGO","108","R","TECHNOLOGY EDUCATION CHARTER HIGH","PK - 06","E"," "," ","01"
"108802103"," ","HORIZON MONTESSORI III","Y","HIDALGO","108","X","TECHNOLOGY EDUCATION CHARTER HIGH","KG - 03","E"," "," ","01"
"123803101","DMSZ","TEKOA ACADEMY OF ACCELERATED STUDI","Y","JEFFERSON","123","R","TEKOA ACADEMY OF ACCELERATED STUDI","PK - 11","B"," "," ","05"
"123803103"," ","TEKOA ACADEMY OF ACCELERATED STUDI","Y","JEFFERSON","123","X","TEKOA ACADEMY OF ACCELERATED STUDI","KG - 03","E"," "," ","05"
"014803101","U","TEMPLE EDUCATION CENTER","Y","BELL","014","1","TEMPLE EDUCATION CENTER","PK - 12","B"," "," ","12"
"014909006"," ","BELL CO J J A E P","N","BELL","014","X","TEMPLE ISD","07 - 10","S"," "," ","12"
"014909101"," ","BETHUNE EARLY CHILDHOOD CENTER","N","BELL","014","X","TEMPLE ISD","EE - KG","E"," "," ","12"
"014909044","SX","BONHAM MIDDLE","N","BELL","014","A","TEMPLE ISD","06 - 08","M"," "," ","12"
"014909102","Z","CATER EL","N","BELL","014","R","TEMPLE ISD","KG - 05","E"," "," ","12"
"014909118"," ","HECTOR P GARCIA EL","N","BELL","014","A","TEMPLE ISD","KG - 05","E"," "," ","12"
"014909107"," ","JEFFERSON EL","N","BELL","014","A","TEMPLE ISD","KG - 05","E"," "," ","12"
"014909117","WNX","KENNEDY-POWELL EL","N","BELL","014","R","TEMPLE ISD","KG - 05","E"," "," ","12"
"014909041"," ","LAMAR MIDDLE","N","BELL","014","L","TEMPLE ISD","06 - 08","M"," "," ","12"
"014909115"," ","MERIDITH-DUNBAR EL","N","BELL","014","L","TEMPLE ISD","KG - 05","E"," "," ","12"
"014909116","NX","RAYE-ALLEN EL","N","BELL","014","R","TEMPLE ISD","EE - 07","E"," "," ","12"
"014909198"," ","SCOTT & WHITE HOSPITAL","N","BELL","014","X","TEMPLE ISD","06 - 06","M"," "," ","12"
"014909110","X","SCOTT EL","N","BELL","014","R","TEMPLE ISD","KG - 05","E"," "," ","12"
"014909002"," ","TEMPLE H S","N","BELL","014","L","TEMPLE ISD","09 - 12","S"," "," ","12"
"014909111","Z","THORNTON EL","N","BELL","014","R","TEMPLE ISD","KG - 05","E"," "," ","12"
"014909042"," ","TRAVIS MIDDLE","N","BELL","014","L","TEMPLE ISD","06 - 08","M"," "," ","12"
"014909114","WNX","WESTERN HILLS EL","N","BELL","014","R","TEMPLE ISD","KG - 05","E"," "," ","12"
"014909005"," ","WHEATLEY ALTERNATIVE EDUCATION CEN","N","BELL","014","X","TEMPLE ISD","KG - 12","B"," "," ","12"
"210904002","VY","TENAHA SCHOOLS","N","SHELBY","210","R","TENAHA ISD","EE - 12","B"," "," ","07"
"022004001","RJS","BIG BEND H S","N","BREWSTER","022","A","TERLINGUA CSD","09 - 12","S"," "," ","18"
"022004101","WN","TERLINGUA EL","N","BREWSTER","022","R","TERLINGUA CSD","KG - 08","E"," "," ","18"
"222901101","EMN","SANDERSON EL","N","TERRELL","222","E","TERRELL COUNTY ISD","PK - 05","E"," "," ","18"
"222901001","RS","SANDERSON H S","N","TERRELL","222","R","TERRELL COUNTY ISD","09 - 12","S"," "," ","18"
"222901041","EWM","SANDERSON J H","N","TERRELL","222","A","TERRELL COUNTY ISD","06 - 08","M"," "," ","18"
"129906106","Y","DR BRUCE WOOD INT SCHOOL","N","KAUFMAN","129","A","TERRELL ISD","05 - 06","M"," "," ","10"
"129906041"," ","HERMAN FURLOUGH JR MIDDLE","N","KAUFMAN","129","L","TERRELL ISD","07 - 08","M"," "," ","10"
"129906102"," ","J W LONG EL","N","KAUFMAN","129","L","TERRELL ISD","03 - 04","E"," "," ","10"
"129906101"," ","KENNEDY EL","N","KAUFMAN","129","L","TERRELL ISD","01 - 02","E","129906102","J W LONG EL","10"
"129906002"," ","TERRELL H S","N","KAUFMAN","129","A","TERRELL ISD","09 - 12","S"," "," ","10"
"129906104"," ","TISD CHILD & ADOLESCENT SCHOOL","N","KAUFMAN","129","X","TERRELL ISD","01 - 12","B"," "," ","10"
"129906103"," ","W H BURNETT EL","N","KAUFMAN","129","X","TERRELL ISD","PK - KG","E"," "," ","10"
"019907115"," ","DUNBAR INTERMEDIATE CENTER","N","BOWIE","019","R","TEXARKANA ISD","02 - 05","E"," "," ","08"
"019907105","EWMNZ","HIGHLAND PARK EL","N","BOWIE","019","E","TEXARKANA ISD","PK - 05","E"," "," ","08"
"019907116","AEWMN","MARTHA & JOSH MORRISS MATH & ENGIN","N","BOWIE","019","E","TEXARKANA ISD","KG - 05","E"," "," ","08"
"019907109","EWMN","NASH EL","N","BOWIE","019","E","TEXARKANA ISD","PK - 05","E"," "," ","08"
"019907003","R","OPTIONS","N","BOWIE","019","1","TEXARKANA ISD","09 - 12","S"," "," ","08"
"019907111","N","SPRING LAKE PARK ELEMENTARY","N","BOWIE","019","R","TEXARKANA ISD","PK - 05","E"," "," ","08"
"019907002"," ","TEXAS H S","N","BOWIE","019","R","TEXARKANA ISD","09 - 12","S"," "," ","08"
"019907042"," ","TEXAS MIDDLE SCHOOL","N","BOWIE","019","A","TEXARKANA ISD","06 - 08","M"," "," ","08"
"019907107"," ","THERON JONES EARLY LITERACY CENTER","N","BOWIE","019","R","TEXARKANA ISD","EE - 01","E","019907115","DUNBAR INTERMEDIATE CENTER","08"
"019907113","N","WAKE VILLAGE EL","N","BOWIE","019","R","TEXARKANA ISD","EE - 05","E"," "," ","08"
"019907108","N","WESTLAWN EL","N","BOWIE","019","R","TEXARKANA ISD","EE - 05","E"," "," ","08"
"084906041"," ","BLOCKER MIDDLE","N","GALVESTON","084","X","TEXAS CITY ISD","07 - 08","M"," "," ","04"
"084906101"," ","FRY INTERMEDIATE","N","GALVESTON","084","A","TEXAS CITY ISD","05 - 06","M"," "," ","04"
"084906102"," ","HEIGHTS EL","N","GALVESTON","084","R","TEXAS CITY ISD","EE - 04","E"," "," ","04"
"084906103","X","KOHFELDT EL","N","GALVESTON","084","R","TEXAS CITY ISD","KG - 04","E"," "," ","04"
"084906104"," ","NORTHSIDE EL","N","GALVESTON","084","R","TEXAS CITY ISD","KG - 04","E"," "," ","04"
"084906105","E","ROOSEVELT-WILSON EL","N","GALVESTON","084","R","TEXAS CITY ISD","KG - 04","E"," "," ","04"
"084906001"," ","TEXAS CITY H S","N","GALVESTON","084","L","TEXAS CITY ISD","09 - 12","S"," "," ","04"
"084906010"," ","TEXAS CITY J J A E P","N","GALVESTON","084","X","TEXAS CITY ISD","07 - 09","M"," "," ","04"
"084906006"," ","WOODROW WILSON DAEP","N","GALVESTON","084","X","TEXAS CITY ISD","06 - 12","B"," "," ","04"
"220814101","EW","NORTH TEXAS ELEMENTARY SCHOOL OF T","Y","TARRANT","220","R","TEXAS ELEMENTARY SCHOOL OF THE ART","KG - 06","E"," "," ","11"
"227805041","ASZ","TEXAS EMPOWERMENT ACADEMY","Y","TRAVIS","227","A","TEXAS EMPOWERMENT ACADEMY","05 - 10","B"," "," ","13"
"105802041","AX","TEXAS PREPARATORY SCHOOL","Y","HAYS","105","A","TEXAS PREPARATORY SCHOOL","KG - 06","E"," "," ","13"
"170801003"," ","TEXAS SERENITY ACADEMY","Y","MONTGOMERY","170","1","TEXAS SERENITY ACADEMY","KG - 08","E"," "," ","06"
"211901101","AREMX","TEXHOMA EL","N","SHERMAN","211","R","TEXHOMA ISD","EE - 12","B"," "," ","16"
"056902001","RJWSZ","TEXLINE SCHOOL","N","DALLAM","056","A","TEXLINE ISD","PK - 12","B"," "," ","16"
"101861101","W","THE RHODES SCHOOL","Y","HARRIS","101","R","THE RHODES SCHOOL","PK - 05","E"," "," ","04"
"057821101","ADS","SCHOOL OF LIBERAL ARTS AND SCIENCE","Y","DALLAS","057","A","THE SCHOOL OF LIBERAL ARTS AND SCI","PK - 10","B"," "," ","10"
"101814103","AEMZ","THE VARNETT SCHOOL - EAST","Y","HARRIS","101","E","THE VARNETT PUBLIC SCHOOL","PK - 05","E"," "," ","04"
"101814102","AX","THE VARNETT SCHOOL - NORTHEAST","Y","HARRIS","101","R","THE VARNETT PUBLIC SCHOOL","PK - 05","E"," "," ","04"
"101814101","AWNX","VARNETT CHARTER SCHOOL","Y","HARRIS","101","R","THE VARNETT PUBLIC SCHOOL","PK - 05","E"," "," ","04"
"166905101","WN","THORNDALE EL","N","MILAM","166","R","THORNDALE ISD","EE - 05","E"," "," ","13"
"166905001","AUS","THORNDALE H S","N","MILAM","166","E","THORNDALE ISD","09 - 12","S"," "," ","13"
"166905041","EW","THORNDALE MIDDLE","N","MILAM","166","A","THORNDALE ISD","06 - 08","M"," "," ","13"
"246912101","EWMNX","THRALL EL","N","WILLIAMSON","246","E","THRALL ISD","PK - 05","E"," "," ","13"
"246912001","ARJSX","THRALL H S","N","WILLIAMSON","246","A","THRALL ISD","09 - 12","S"," "," ","13"
"246912042","EWMNS","THRALL MIDDLE SCHOOL","N","WILLIAMSON","246","R","THRALL ISD","06 - 08","M"," "," ","13"
"149902101","ENZ","THREE RIVERS EL","N","LIVE OAK","149","E","THREE RIVERS ISD","PK - 05","E"," "," ","02"
"149902001","AU","THREE RIVERS H S","N","LIVE OAK","149","R","THREE RIVERS ISD","09 - 12","S"," "," ","02"
"149902041","EWNSX","THREE RIVERS MIDDLE","N","LIVE OAK","149","R","THREE RIVERS ISD","06 - 08","M"," "," ","02"
"072901101","EWM","THREE WAY ELEMENTARY","N","ERATH","072","R","THREE WAY ISD","PK - 08","E"," "," ","11"
"224901101","WY","THROCKMORTON EL","N","THROCKMORTON","224","R","THROCKMORTON ISD","EE - 08","E"," "," ","09"
"224901001","ARVJSZ","THROCKMORTON H S","N","THROCKMORTON","224","R","THROCKMORTON ISD","09 - 12","S"," "," ","09"
"158902101","WN","BLESSING EL","N","MATAGORDA","158","R","TIDEHAVEN ISD","PK - 05","E"," "," ","03"
"158902102","EN","MARKHAM EL","N","MATAGORDA","158","A","TIDEHAVEN ISD","PK - 05","E"," "," ","03"
"158902001","UVJX","TIDEHAVEN H S","N","MATAGORDA","158","A","TIDEHAVEN ISD","09 - 12","S"," "," ","03"
"158902041","S","TIDEHAVEN INT","N","MATAGORDA","158","A","TIDEHAVEN ISD","06 - 08","M"," "," ","03"
"210905101","MN","TIMPSON EL","N","SHELBY","210","E","TIMPSON ISD","PK - 05","E"," "," ","07"
"210905001","JS","TIMPSON H S","N","SHELBY","210","A","TIMPSON ISD","09 - 12","S"," "," ","07"
"210905041","AEMSX","TIMPSON MIDDLE","N","SHELBY","210","R","TIMPSON ISD","06 - 08","M"," "," ","07"
"091907101","EWMS","TIOGA SCHOOL","N","GRAYSON","091","R","TIOGA ISD","PK - 08","E"," "," ","10"
"111903101","EWMN","TOLAR EL","N","HOOD","111","R","TOLAR ISD","EE - 05","E"," "," ","11"
"111903001","ARUVJES","TOLAR H S","N","HOOD","111","E","TOLAR ISD","09 - 12","S"," "," ","11"
"111903041","EWMY","TOLAR J H","N","HOOD","111","R","TOLAR ISD","06 - 08","M"," "," ","11"
"091918101","WMNX","TOM BEAN EL","N","GRAYSON","091","E","TOM BEAN ISD","EE - 05","E"," "," ","10"
"091918001","UVJSX","TOM BEAN H S","N","GRAYSON","091","R","TOM BEAN ISD","09 - 12","S"," "," ","10"
"091918041","EWNSY","TOM BEAN MIDDLE","N","GRAYSON","091","E","TOM BEAN ISD","06 - 08","M"," "," ","10"
"101921106","ANZ","BECKENDORF INT","N","HARRIS","101","E","TOMBALL ISD","05 - 06","M"," "," ","04"
"101921111","WMZ","CANYON POINTE ELEMENTARY SCHOOL","N","HARRIS","101","R","TOMBALL ISD","PK - 04","E"," "," ","04"
"101921102"," ","DECKER PRAIRIE EL","N","HARRIS","101","R","TOMBALL ISD","PK - 04","E"," "," ","04"
"101921103","EW","LAKEWOOD EL","N","HARRIS","101","E","TOMBALL ISD","KG - 04","E"," "," ","04"
"101921109","AMZ","NORTHPOINTE INTERMEDIATE SCHOOL","N","HARRIS","101","R","TOMBALL ISD","05 - 06","M"," "," ","04"
"101921110","WM","ROSEHILL ELEMENTARY SCHOOL","N","HARRIS","101","R","TOMBALL ISD","EE - 04","E"," "," ","04"
"101921108"," ","TOMBALL ELEMENTARY","N","HARRIS","101","A","TOMBALL ISD","EE - 04","E"," "," ","04"
"101921001","PJS","TOMBALL H S","N","HARRIS","101","R","TOMBALL ISD","09 - 12","S"," "," ","04"
"101921105","Y","TOMBALL INT","N","HARRIS","101","R","TOMBALL ISD","05 - 06","M"," "," ","04"
"101921042","S","TOMBALL J H","N","HARRIS","101","A","TOMBALL ISD","07 - 08","M"," "," ","04"
"101921003"," ","TOMBALL J J A E P CAMPUS","N","HARRIS","101","X","TOMBALL ISD","07 - 07","M"," "," ","04"
"101921107","WM","WILLOW CREEK EL","N","HARRIS","101","E","TOMBALL ISD","EE - 04","E"," "," ","04"
"101921043","S","WILLOW WOOD JUNIOR HIGH SCHOOL","N","HARRIS","101","A","TOMBALL ISD","07 - 08","M"," "," ","04"
"071908101","AEM","TORNILLO ELEMENTARY","N","EL PASO","071","E","TORNILLO ISD","EE - 03","E"," "," ","19"
"071908001","ARVZ","TORNILLO H S","N","EL PASO","071","A","TORNILLO ISD","09 - 12","S"," "," ","19"
"071908044","AWMN","TORNILLO INTERMEDIATE SCHOOL","N","EL PASO","071","R","TORNILLO ISD","04 - 06","E"," "," ","19"
"071908041","S","TORNILLO JH","N","EL PASO","071","R","TORNILLO ISD","07 - 08","M"," "," ","19"
"014802001","DR","TRANSFORMATIVE CHARTER ACADEMY","Y","BELL","014","1","TRANSFORMATIVE CHARTER ACADEMY","09 - 12","S"," "," ","12"
"220801001","RUVJ","TREETOPS SCHOOL INTERNATIONAL","Y","TARRANT","220","A","TREETOPS SCHOOL INTERNATIONAL","KG - 12","B"," "," ","11"
"221905001","RUVX","TRENT INDEPENDENT SCHOOL DISTRICT","N","TAYLOR","221","A","TRENT ISD","PK - 12","B"," "," ","14"
"074912101","N","TRENTON EL","N","FANNIN","074","E","TRENTON ISD","PK - 05","E"," "," ","10"
"074912001","VJSX","TRENTON H S","N","FANNIN","074","R","TRENTON ISD","09 - 12","S"," "," ","10"
"074912041","ESY","TRENTON MIDDLE SCHOOL","N","FANNIN","074","R","TRENTON ISD","06 - 08","M"," "," ","10"
"107907001","RSZ","TRINIDAD SCHOOL","N","HENDERSON","107","A","TRINIDAD ISD","EE - 12","B"," "," ","07"
"057813101","AS","TRINITY BASIN PREPARATORY","Y","DALLAS","057","A","TRINITY BASIN PREPARATORY","PK - 08","E"," "," ","10"
"046802006","E","BOYS AND GIRLS HARBOR ACADEMY","Y","COMAL","046","1","TRINITY CHARTER SCHOOL","KG - 08","E"," "," ","13"
"046802005"," ","CEDAR CREST TCS","Y","COMAL","046","1","TRINITY CHARTER SCHOOL","03 - 12","B"," "," ","13"
"046802001","AR","TRINITY CHARTER SCHOOL","Y","COMAL","046","1","TRINITY CHARTER SCHOOL","06 - 11","B"," "," ","13"
"046802002","AWN","TRINITY CHARTER SCHOOL","Y","COMAL","046","1","TRINITY CHARTER SCHOOL","01 - 10","B"," "," ","13"
"046802003","A","TRINITY CHARTER SCHOOL","Y","COMAL","046","1","TRINITY CHARTER SCHOOL","08 - 12","S"," "," ","13"
"046802004","A","TRINITY CHARTER SCHOOL","Y","COMAL","046","1","TRINITY CHARTER SCHOOL","06 - 11","B"," "," ","13"
"228903103"," ","LANSBERRY EL","N","TRINITY","228","A","TRINITY ISD","PK - 04","E"," "," ","06"
"228903001"," ","TRINITY H S","N","TRINITY","228","A","TRINITY ISD","09 - 12","S"," "," ","06"
"228903042","Y","TRINITY INTERMEDIATE","N","TRINITY","228","R","TRINITY ISD","05 - 06","M"," "," ","06"
"228903041"," ","TRINITY J H","N","TRINITY","228","L","TRINITY ISD","07 - 08","M"," "," ","06"
"212904102","WM","TROUP EL","N","SMITH","212","R","TROUP ISD","EE - 05","E"," "," ","07"
"212904002","RVJ","TROUP H S","N","SMITH","212","R","TROUP ISD","09 - 12","S"," "," ","07"
"212904041","EWNS","TROUP MIDDLE","N","SMITH","212","R","TROUP ISD","06 - 08","M"," "," ","07"
"014910103"," ","EDNA BIGHAM MAYS ELEMENTARY","N","BELL","014","R","TROY ISD","EE - 01","E","014910101","TROY EL","12"
"014910101","N","TROY EL","N","BELL","014","R","TROY ISD","02 - 05","E"," "," ","12"
"014910001","VJ","TROY H S","N","BELL","014","A","TROY ISD","09 - 12","S"," "," ","12"
"014910041","W","TROY MIDDLE SCHOOL","N","BELL","014","A","TROY ISD","06 - 08","M"," "," ","12"
"219903001"," ","TULIA H S","N","SWISHER","219","A","TULIA ISD","09 - 12","S"," "," ","16"
"219903101"," ","TULIA HIGHLAND EL","N","SWISHER","219","R","TULIA ISD","EE - 02","E","219903102","W V SWINBURN EL","16"
"219903041","AY","TULIA J H","N","SWISHER","219","A","TULIA ISD","06 - 08","M"," "," ","16"
"219903102"," ","W V SWINBURN EL","N","SWISHER","219","R","TULIA ISD","03 - 05","E"," "," ","16"
"178912003"," ","NUECES CO J J A E P","N","NUECES","178","X","TULOSO-MIDWAY ISD","10 - 10","S"," "," ","02"
"178912002","A","TULOSO-MIDWAY ACADEMIC CAREER CENT","N","NUECES","178","1","TULOSO-MIDWAY ISD","09 - 12","S"," "," ","02"
"178912001","JSX","TULOSO-MIDWAY H S","N","NUECES","178","R","TULOSO-MIDWAY ISD","09 - 12","S"," "," ","02"
"178912104","M","TULOSO-MIDWAY INT","N","NUECES","178","R","TULOSO-MIDWAY ISD","03 - 05","E"," "," ","02"
"178912041","S","TULOSO-MIDWAY MIDDLE","N","NUECES","178","R","TULOSO-MIDWAY ISD","06 - 08","M"," "," ","02"
"178912101"," ","TULOSO-MIDWAY PRI","N","NUECES","178","R","TULOSO-MIDWAY ISD","EE - 02","E","178912104","TULOSO-MIDWAY INT","02"
"096905001","UWS","VALLEY SCHOOL","N","HALL","096","A","TURKEY-QUITAQUE ISD","PK - 12","B"," "," ","16"
"101840102"," ","TWO DIMENSIONS AT CORSICANA","Y","HARRIS","101","X","TWO DIMENSIONS PREPARATORY ACADEMY","PK - 02","E"," "," ","04"
"101840101","EMNX","TWO DIMENSIONS PREPARATORY ACADEMY","Y","HARRIS","101","E","TWO DIMENSIONS PREPARATORY ACADEMY","PK - 05","E"," "," ","04"
"101840103","AEWMY","TWO DIMENSIONS/VICKERY","Y","HARRIS","101","E","TWO DIMENSIONS PREPARATORY ACADEMY","PK - 04","E"," "," ","04"
"212905102","W","BELL ELEMENTARY","N","SMITH","212","R","TYLER ISD","KG - 05","E"," "," ","07"
"212905103","W","BIRDWELL ELEMENTARY","N","SMITH","212","R","TYLER ISD","PK - 05","E"," "," ","07"
"212905104","WMN","BONNER ELEMENTARY","N","SMITH","212","R","TYLER ISD","EE - 05","E"," "," ","07"
"212905041"," ","BOULTER MIDDLE SCHOOL","N","SMITH","212","A","TYLER ISD","06 - 08","M"," "," ","07"
"212905110","EWMNY","CALDWELL ELEMENTARY ARTS ACADEMY","N","SMITH","212","R","TYLER ISD","KG - 05","E"," "," ","07"
