CAMPUS,CACKDTL,CAMPNAME,CFLCHART,CNTYNAME,COUNTY,C_RATING,DISTNAME,GRDSPAN,GRDTYPE,PAIRCAMP,PAIRNAME,REGION
"101908107","WMN","JP DABBS ELEMENTARY","N","HARRIS","101","E","DEER PARK ISD","KG - 05","E"," "," ","04"
"101908106"," ","PARKWOOD ELEMENTARY","N","HARRIS","101","R","DEER PARK ISD","KG - 02","E","101908102","DEEPWATER ELEMENTARY","04"
"101908104","WMN","SAN JACINTO ELEMENTARY","N","HARRIS","101","E","DEER PARK ISD","KG - 05","E"," "," ","04"
"019901102","EWM","DEKALB ELEMENTARY SCHOOL","N","BOWIE","019","R","DEKALB ISD","PK - 04","E"," "," ","08"
"019901001","ARUS","DEKALB H S","N","BOWIE","019","A","DEKALB ISD","09 - 12","S"," "," ","08"
"019901041","EWSX","DEKALB MIDDLE","N","BOWIE","019","R","DEKALB ISD","05 - 08","M"," "," ","08"
"019901002"," ","NEW BOSTON DAEP","N","BOWIE","019","X","DEKALB ISD","12 - 12","S"," "," ","08"
"227910108","WY","BATY EL","N","TRAVIS","227","A","DEL VALLE ISD","EE - 06","E"," "," ","13"
"227910111","WNY","CREEDMOOR EL","N","TRAVIS","227","R","DEL VALLE ISD","EE - 06","E"," "," ","13"
"227910110","NY","DEL VALLE ELEMENTARY SCHOOL","N","TRAVIS","227","A","DEL VALLE ISD","PK - 06","E"," "," ","13"
"227910001","Y","DEL VALLE H S","N","TRAVIS","227","A","DEL VALLE ISD","09 - 12","S"," "," ","13"
"227910041","AEWS","DEL VALLE J H","N","TRAVIS","227","A","DEL VALLE ISD","06 - 08","M"," "," ","13"
"227910002"," ","DEL VALLE OPPORTUNITY CTR","N","TRAVIS","227","1","DEL VALLE ISD","EE - 12","B"," "," ","13"
"227910107","Y","HILLCREST EL","N","TRAVIS","227","A","DEL VALLE ISD","PK - 06","E"," "," ","13"
"227910109","X","HORNSBY-DUNLAP EL","N","TRAVIS","227","A","DEL VALLE ISD","PK - 05","E"," "," ","13"
"227910042","S","JOHN P OJEDA JR HIGH","N","TRAVIS","227","A","DEL VALLE ISD","07 - 08","M"," "," ","13"
"227910101","N","POPHAM EL","N","TRAVIS","227","R","DEL VALLE ISD","PK - 05","E"," "," ","13"
"227910106","WMNZ","SMITH EL","N","TRAVIS","227","R","DEL VALLE ISD","PK - 06","E"," "," ","13"
"227910005"," ","TRAVIS CO J J A E P","N","TRAVIS","227","X","DEL VALLE ISD","09 - 09","S"," "," ","13"
"115903001"," ","DELL CITY SCHOOL","N","HUDSPETH","115","L","DELL CITY ISD","KG - 12","B"," "," ","19"
"091903041","EWNS","B MCDANIEL MIDDLE","N","GRAYSON","091","A","DENISON ISD","06 - 08","M"," "," ","10"
"091903001"," ","DENISON H S","N","GRAYSON","091","A","DENISON ISD","09 - 12","S"," "," ","10"
"091903102","EWMNX","GOLDEN RULE EL","N","GRAYSON","091","E","DENISON ISD","PK - 05","E"," "," ","10"
"091903103","EWMN","HOUSTON EL","N","GRAYSON","091","R","DENISON ISD","EE - 05","E"," "," ","10"
"091903104","EWMNX","HYDE PARK EL","N","GRAYSON","091","E","DENISON ISD","KG - 05","E"," "," ","10"
"091903113","EWMN","LAMAR EL","N","GRAYSON","091","R","DENISON ISD","PK - 05","E"," "," ","10"
"091903107","EWMNY","LAYNE EL","N","GRAYSON","091","R","DENISON ISD","KG - 05","E"," "," ","10"
"091903112","WMN","MAYES EL","N","GRAYSON","091","R","DENISON ISD","PK - 05","E"," "," ","10"
"091903002","R","PATHWAYS H S","N","GRAYSON","091","1","DENISON ISD","10 - 12","S"," "," ","10"
"091903114","N","TERRELL EL","N","GRAYSON","091","R","DENISON ISD","PK - 05","E"," "," ","10"
"061901111","MX","BORMAN EL","N","DENTON","061","A","DENTON ISD","PK - 05","E"," "," ","11"
"061901045","E","CALHOUN MIDDLE","N","DENTON","061","A","DENTON ISD","06 - 08","M"," "," ","11"
"061901041","AES","CROWNOVER MIDDLE SCHOOL","N","DENTON","061","A","DENTON ISD","06 - 08","M"," "," ","11"
"061901006"," ","DENTON CO J J A E P","N","DENTON","061","X","DENTON ISD","07 - 09","M"," "," ","11"
"061901003","Z","DENTON H S","N","DENTON","061","A","DENTON ISD","09 - 12","S"," "," ","11"
"061901115","EWMN","EUGENIA PORTER RAYZOR ELEMENTARY","N","DENTON","061","R","DENTON ISD","KG - 05","E"," "," ","11"
"061901112"," ","EVERS PARK EL","N","DENTON","061","A","DENTON ISD","KG - 05","E"," "," ","11"
"061901039","D","FRED MOORE HIGH SCHOOL","N","DENTON","061","1","DENTON ISD","10 - 12","S"," "," ","11"
"061901110","MNX","GINNINGS EL","N","DENTON","061","R","DENTON ISD","KG - 05","E"," "," ","11"
"061901105","X","HODGE EL","N","DENTON","061","A","DENTON ISD","PK - 05","E"," "," ","11"
"061901102","WMN","HOUSTON EL","N","DENTON","061","R","DENTON ISD","KG - 05","E"," "," ","11"
"061901040","A","JOE DALE SPARKS CAMPUS","N","DENTON","061","1","DENTON ISD","07 - 11","S"," "," ","11"
"061901007","X","JOHN H GUYER HS","N","DENTON","061","A","DENTON ISD","09 - 12","S"," "," ","11"
"061901121","N","L A NELSON EL","N","DENTON","061","R","DENTON ISD","EE - 05","E"," "," ","11"
"061901104","N","LEE EL","N","DENTON","061","R","DENTON ISD","KG - 05","E"," "," ","11"
"061901005"," ","LESTER DAVIS SCHOOL","N","DENTON","061","X","DENTON ISD","05 - 11","B"," "," ","11"
"061901046","AEW","MCMATH MIDDLE","N","DENTON","061","A","DENTON ISD","06 - 08","M"," "," ","11"
"061901106","EWN","MCNAIR EL","N","DENTON","061","R","DENTON ISD","KG - 05","E"," "," ","11"
"061901118","EWMNX","MILDRED M HAWK EL","N","DENTON","061","E","DENTON ISD","KG - 05","E"," "," ","11"
"061901047","ESX","NAVO MIDDLE SCHOOL","N","DENTON","061","A","DENTON ISD","06 - 08","M"," "," ","11"
"061901107","WNY","NEWTON RAYZOR ELEMENTARY","N","DENTON","061","R","DENTON ISD","EE - 05","E"," "," ","11"
"061901120","WN","PALOMA CREEK EL","N","DENTON","061","R","DENTON ISD","EE - 05","E"," "," ","11"
"061901116","WN","PECAN CREEK ELEMENTARY","N","DENTON","061","R","DENTON ISD","KG - 05","E"," "," ","11"
"061901117","WMN","PROVIDENCE EL","N","DENTON","061","R","DENTON ISD","KG - 05","E"," "," ","11"
"061901108","Y","RIVERA EL","N","DENTON","061","A","DENTON ISD","PK - 05","E"," "," ","11"
"061901113","WMN","RYAN ELEMENTARY SCHOOL","N","DENTON","061","R","DENTON ISD","EE - 05","E"," "," ","11"
"061901002","AX","RYAN H S","N","DENTON","061","A","DENTON ISD","09 - 12","S"," "," ","11"
"061901119","EWMN","SAVANNAH EL","N","DENTON","061","E","DENTON ISD","KG - 05","E"," "," ","11"
"061901044","ESY","STRICKLAND MIDDLE","N","DENTON","061","A","DENTON ISD","06 - 08","M"," "," ","11"
"061901114"," ","THE ANN WINDLE SCHOOL FOR YOUNG C","N","DENTON","061","X","DENTON ISD","EE - PK","E"," "," ","11"
"061901109","EWMNY","WILSON EL","N","DENTON","061","E","DENTON ISD","EE - 05","E"," "," ","11"
"251901001","AS","DENVER CITY H S","N","YOAKUM","251","A","DENVER CITY ISD","09 - 12","S"," "," ","17"
"251901101","WN","KELLEY/DODSON EL","N","YOAKUM","251","R","DENVER CITY ISD","EE - 05","E"," "," ","17"
"251901041","EWMSX","WILLIAM G GRAVITT JR HIGH","N","YOAKUM","251","R","DENVER CITY ISD","06 - 08","M"," "," ","17"
"057906104","A","AMBER TERRACE ELEMENTARY","N","DALLAS","057","A","DESOTO ISD","PK - 05","E"," "," ","10"
"057906107"," ","COCKRELL HILL EL","N","DALLAS","057","A","DESOTO ISD","PK - 05","E"," "," ","10"
"057906043","E","CURTISTENE S MCCOWAN MIDDLE","N","DALLAS","057","A","DESOTO ISD","06 - 08","M"," "," ","10"
"057906002"," ","D H S FRESHMAN CAMPUS","N","DALLAS","057","L","DESOTO ISD","09 - 09","S"," "," ","10"
"057906041","EY","DESOTO EAST MIDDLE SCHOOL","N","DALLAS","057","A","DESOTO ISD","06 - 08","M"," "," ","10"
"057906001"," ","DESOTO H S","N","DALLAS","057","L","DESOTO ISD","09 - 12","S"," "," ","10"
"057906042","E","DESOTO WEST MIDDLE SCHOOL","N","DALLAS","057","A","DESOTO ISD","06 - 08","M"," "," ","10"
"057906108","X","FRANK D MOATES EL","N","DALLAS","057","A","DESOTO ISD","PK - 05","E"," "," ","10"
"057906103","EM","NORTHSIDE EL","N","DALLAS","057","A","DESOTO ISD","EE - 05","E"," "," ","10"
"057906007"," ","P A S S LEARNING CENTER","N","DALLAS","057","X","DESOTO ISD","07 - 12","S"," "," ","10"
"057906102","EY","RUBY YOUNG EL","N","DALLAS","057","A","DESOTO ISD","PK - 05","E"," "," ","10"
"057906106"," ","THE MEADOWS ELEMENTARY","N","DALLAS","057","L","DESOTO ISD","PK - 05","E"," "," ","10"
"057906109","WM","WOODRIDGE EL","N","DALLAS","057","A","DESOTO ISD","PK - 05","E"," "," ","10"
"194905101"," ","DETROIT EL","N","RED RIVER","194","R","DETROIT ISD","PK - 05","E"," "," ","08"
"194905001","A","DETROIT H S","N","RED RIVER","194","A","DETROIT ISD","09 - 12","S"," "," ","08"
"194905041","EWS","DETROIT J H","N","RED RIVER","194","A","DETROIT ISD","06 - 08","M"," "," ","08"
"146903101","EWMN","DEVERS EL","N","LIBERTY","146","R","DEVERS ISD","PK - 05","E"," "," ","04"
"146903041","AEW","DEVERS JH","N","LIBERTY","146","A","DEVERS ISD","06 - 08","M"," "," ","04"
"163901002"," ","BIGFOOT ALTER CTR","N","MEDINA","163","X","DEVINE ISD","07 - 12","S"," "," ","20"
"163901001","EY","DEVINE HIGH SCHOOL","N","MEDINA","163","A","DEVINE ISD","09 - 12","S"," "," ","20"
"163901102","Z","DEVINE INTERMEDIATE SCHOOL","N","MEDINA","163","A","DEVINE ISD","03 - 05","E"," "," ","20"
"163901041","AEWSY","DEVINE MIDDLE SCHOOL","N","MEDINA","163","A","DEVINE ISD","06 - 08","M"," "," ","20"
"163901101"," ","JOHN J CIAVARRA EL","N","MEDINA","163","A","DEVINE ISD","EE - 02","E","163901102","DEVINE INTERMEDIATE SCHOOL","20"
"081906101","ESY","DEW EL","N","FREESTONE","081","R","DEW ISD","PK - 08","E"," "," ","12"
"176903101"," ","DEWEYVILLE EL","N","NEWTON","176","A","DEWEYVILLE ISD","PK - 05","E"," "," ","05"
"176903001","X","DEWEYVILLE H S","N","NEWTON","176","A","DEWEYVILLE ISD","09 - 12","S"," "," ","05"
"176903041","EWMSX","DEWEYVILLE MIDDLE","N","NEWTON","176","R","DEWEYVILLE ISD","06 - 08","M"," "," ","05"
"003905005"," ","DIBOLL DAEP","N","ANGELINA","003","X","DIBOLL ISD","06 - 11","B"," "," ","07"
"003905001","RY","DIBOLL H S","N","ANGELINA","003","A","DIBOLL ISD","05 - 12","B"," "," ","07"
"003905041","EWSY","DIBOLL J H","N","ANGELINA","003","R","DIBOLL ISD","06 - 08","M"," "," ","07"
"003905102"," ","DIBOLL PRI","N","ANGELINA","003","R","DIBOLL ISD","EE - 04","E","003905101","TEMPLE EL","07"
"003905004"," ","STUBBLEFIELD LRN CTR","N","ANGELINA","003","1","DIBOLL ISD","10 - 12","S"," "," ","07"
"003905101","M","TEMPLE EL","N","ANGELINA","003","R","DIBOLL ISD","02 - 05","E"," "," ","07"
"084901011"," ","ABOUT FACE","N","GALVESTON","084","X","DICKINSON ISD","07 - 10","S"," "," ","04"
"084901107"," ","BAY COLONY ELEMENTARY SCHOOL","N","GALVESTON","084","R","DICKINSON ISD","EE - 04","E"," "," ","04"
"084901001"," ","DICKINSON H S","N","GALVESTON","084","A","DICKINSON ISD","09 - 12","S"," "," ","04"
"084901042","EMZ","DUNBAR MIDDLE","N","GALVESTON","084","R","DICKINSON ISD","03 - 06","E"," "," ","04"
"084901012"," ","GALVESTON CO DETENTION CTR","N","GALVESTON","084","X","DICKINSON ISD","06 - 11","B"," "," ","04"
"084901010"," ","GALVESTON CO J J A E P","N","GALVESTON","084","X","DICKINSON ISD","08 - 12","S"," "," ","04"
"084901106","X","HUGHES ROAD EL","N","GALVESTON","084","R","DICKINSON ISD","PK - 04","E"," "," ","04"
"084901105","MZ","JAKE SILBERNAGEL EL","N","GALVESTON","084","E","DICKINSON ISD","EE - 04","E"," "," ","04"
"084901043"," ","JOHN E BARBER MIDDLE","N","GALVESTON","084","A","DICKINSON ISD","05 - 06","M"," "," ","04"
"084901101","E","KENNETH E LITTLE EL","N","GALVESTON","084","R","DICKINSON ISD","PK - 04","E"," "," ","04"
"084901041","E","R D MCADAMS J H","N","GALVESTON","084","A","DICKINSON ISD","05 - 08","M"," "," ","04"
"084901108","WM","SAN LEON EL","N","GALVESTON","084","R","DICKINSON ISD","EE - 04","E"," "," ","04"
"082902003"," ","BIG FOOT DAEP","N","FRIO","082","X","DILLEY ISD","06 - 10","B"," "," ","20"
"082902101","X","DILLEY EL","N","FRIO","082","A","DILLEY ISD","PK - 05","E"," "," ","20"
"082902001"," ","DILLEY H S","N","FRIO","082","A","DILLEY ISD","09 - 12","S"," "," ","20"
"082902041","A","MARY HARPER MIDDLE","N","FRIO","082","A","DILLEY ISD","06 - 08","M"," "," ","20"
"144903001","UVEWSX","DIME BOX SCHOOL","N","LEE","144","A","DIME BOX ISD","EE - 12","B"," "," ","13"
"035901001"," ","DIMMITT H S","N","CASTRO","035","A","DIMMITT ISD","09 - 12","S"," "," ","16"
"035901041"," ","DIMMITT MIDDLE","N","CASTRO","035","A","DIMMITT ISD","05 - 08","M"," "," ","16"
"035901102","X","RICHARDSON EL","N","CASTRO","035","A","DIMMITT ISD","PK - 04","E"," "," ","16"
"133905101","EWMN","DIVIDE EL","N","KERR","133","E","DIVIDE ISD","PK - 05","E"," "," ","20"
"074904001","AUVEWMNSZ","DODD CITY SCHOOL","N","FANNIN","074","E","DODD CITY ISD","PK - 12","B"," "," ","10"
"108902104","NZ","A M OCHOA EL","N","HIDALGO","108","A","DONNA ISD","PK - 05","E"," "," ","01"
"108902045","S","A P SOLIS MIDDLE SCHOOL","N","HIDALGO","108","A","DONNA ISD","06 - 08","M"," "," ","01"
"108902106","X","C STAINKE EL","N","HIDALGO","108","R","DONNA ISD","PK - 05","E"," "," ","01"
"108902112","N","CAPT D  SALINAS II EL","N","HIDALGO","108","A","DONNA ISD","EE - 05","E"," "," ","01"
"108902116","Y","DANIEL SINGLETERRY SR","N","HIDALGO","108","A","DONNA ISD","PK - 05","E"," "," ","01"
"108902001","DR","DONNA HIGH SCHOOL","N","HIDALGO","108","A","DONNA ISD","09 - 12","S"," "," ","01"
"108902047","ASX","DORA M SAUCEDA MIDDLE SCHOOL","N","HIDALGO","108","A","DONNA ISD","06 - 08","M"," "," ","01"
"108902117","AMNX","ELOY GARZA SALAZAR ELEMENTARY","N","HIDALGO","108","R","DONNA ISD","PK - 05","E"," "," ","01"
"108902102","NX","GUZMAN ELEMENTARY","N","HIDALGO","108","A","DONNA ISD","EE - 05","E"," "," ","01"
"108902003"," ","HIDALGO CO J J A E P","N","HIDALGO","108","X","DONNA ISD","06 - 09","M"," "," ","01"
"108902109","WMN","J W CACERES EL","N","HIDALGO","108","R","DONNA ISD","PK - 05","E"," "," ","01"
"108902118"," ","JULIAN S ADAME","N","HIDALGO","108","A","DONNA ISD","PK - 05","E"," "," ","01"
"108902115","MN","LE NOIR ELEMENTARY","N","HIDALGO","108","R","DONNA ISD","PK - 05","E"," "," ","01"
"108902111"," ","M RIVAS ELEMENTARY","N","HIDALGO","108","A","DONNA ISD","PK - 05","E"," "," ","01"
"108902114","Z","MARIA ALICIA P MUNOZ ELEMENTARY","N","HIDALGO","108","A","DONNA ISD","EE - 05","E"," "," ","01"
"108902113","WZ","PATRICIA S GARZA ELEMENTARY","N","HIDALGO","108","A","DONNA ISD","PK - 05","E"," "," ","01"
"108902105","AWY","RUNN EL","N","HIDALGO","108","A","DONNA ISD","PK - 05","E"," "," ","01"
"108902103","N","T PRICE EL","N","HIDALGO","108","A","DONNA ISD","PK - 05","E"," "," ","01"
"108902046","AES","VETERANS MIDDLE SCHOOL","N","HIDALGO","108","A","DONNA ISD","06 - 08","M"," "," ","01"
"108902004","Z","W A TODD 9TH GRADE CAMPUS","N","HIDALGO","108","A","DONNA ISD","09 - 09","S"," "," ","01"
"086024101","AEWMN","DOSS EL","N","GILLESPIE","086","E","DOSS CONSOLIDATED CSD","KG - 07","E"," "," ","13"
"174911001","CUVEWNS","DOUGLASS SCHOOL","N","NACOGDOCHES","174","R","DOUGLASS ISD","KG - 12","B"," "," ","07"
"178801101"," ","ACCELERATED LEARNING CENTER","Y","NUECES","178","X","DR M L GARZA-GONZALEZ CHARTER SCHO","PK - PK","E"," "," ","02"
"178801001"," ","DR M L GARZA-GONZALEZ CHARTER SCH","Y","NUECES","178","L","DR M L GARZA-GONZALEZ CHARTER SCHO","PK - 12","B"," "," ","02"
"178801102"," ","GCCLR INSTITUTE OF TECHNOLOGY","Y","NUECES","178","1","DR M L GARZA-GONZALEZ CHARTER SCHO","09 - 12","S"," "," ","02"
"101856101","A","DRAW ACADEMY","Y","HARRIS","101","1","DRAW ACADEMY","PK - 08","E"," "," ","04"
"105904101","EWMN","DRIPPING SPRINGS ELEMENTARY SCHOO","N","HAYS","105","R","DRIPPING SPRINGS ISD","EE - 05","E"," "," ","13"
"105904001","CRUESY","DRIPPING SPRINGS H S","N","HAYS","105","R","DRIPPING SPRINGS ISD","09 - 12","S"," "," ","13"
"105904041","EWZ","DRIPPING SPRINGS MIDDLE","N","HAYS","105","A","DRIPPING SPRINGS ISD","06 - 08","M"," "," ","13"
"105904103","EWMNZ","ROOSTER SPRINGS EL","N","HAYS","105","E","DRIPPING SPRINGS ISD","EE - 05","E"," "," ","13"
"105904102","EWMNZ","WALNUT SPRINGS ELEMENTARY SCHOOL","N","HAYS","105","E","DRIPPING SPRINGS ISD","EE - 05","E"," "," ","13"
"178905101","WMN","DRISCOLL EL","N","NUECES","178","R","DRISCOLL ISD","PK - 05","E"," "," ","02"
"178905041","EWX","DRISCOLL MIDDLE SCHOOL","N","NUECES","178","R","DRISCOLL ISD","06 - 08","M"," "," ","02"
"072902101"," ","DUBLIN EL","N","ERATH","072","A","DUBLIN ISD","PK - 03","E"," "," ","11"
"072902001","AV","DUBLIN H S","N","ERATH","072","A","DUBLIN ISD","09 - 12","S"," "," ","11"
"072902102","Y","DUBLIN INTERMEDIATE","N","ERATH","072","A","DUBLIN ISD","04 - 05","E"," "," ","11"
"072902041","EW","DUBLIN MIDDLE","N","ERATH","072","A","DUBLIN ISD","06 - 08","M"," "," ","11"
"171901002"," ","C H A M P S","N","MOORE","171","1","DUMAS ISD","10 - 12","S"," "," ","16"
"171901101","WMNZ","CACTUS EL","N","MOORE","171","A","DUMAS ISD","PK - 06","E"," "," ","16"
"171901001"," ","DUMAS H S","N","MOORE","171","A","DUMAS ISD","09 - 12","S"," "," ","16"
"171901041","AEW","DUMAS J H","N","MOORE","171","R","DUMAS ISD","07 - 08","M"," "," ","16"
"171901105","WM","GREEN ACRES EL","N","MOORE","171","R","DUMAS ISD","PK - 06","E"," "," ","16"
"171901103","EWMNZ","HILLCREST EL","N","MOORE","171","E","DUMAS ISD","KG - 06","E"," "," ","16"
"171901102","NZ","MORNINGSIDE EL","N","MOORE","171","R","DUMAS ISD","EE - 06","E"," "," ","16"
"171901104","N","SUNSET EL","N","MOORE","171","R","DUMAS ISD","PK - 06","E"," "," ","16"
"057907101","EWM","CENTRAL ELEMENTARY","N","DALLAS","057","R","DUNCANVILLE ISD","PK - 04","E"," "," ","10"
"057907107","EM","CHARLES ACTON ELEMENTARY","N","DALLAS","057","E","DUNCANVILLE ISD","PK - 04","E"," "," ","10"
"057907111","MX","CJ & ANNE HYMAN ELEMENTARY","N","DALLAS","057","E","DUNCANVILLE ISD","PK - 04","E"," "," ","10"
"057907106","EWM","CLINT Q SMITH ELEMENTARY","N","DALLAS","057","E","DUNCANVILLE ISD","KG - 04","E"," "," ","10"
"057907001"," ","DUNCANVILLE H S","N","DALLAS","057","A","DUNCANVILLE ISD","09 - 12","S"," "," ","10"
"057907102","EWM","FAIRMEADOWS ELEMENTARY","N","DALLAS","057","E","DUNCANVILLE ISD","PK - 04","E"," "," ","10"
"057907043","EX","G W KENNEMER MIDDLE SCHOOL","N","DALLAS","057","A","DUNCANVILLE ISD","07 - 08","M"," "," ","10"
"057907109"," ","GLENN C HARDIN INTERMEDIATE","N","DALLAS","057","A","DUNCANVILLE ISD","05 - 06","M"," "," ","10"
"057907110","EMZ","GRACE R BRANDENBURG INTERMEDIATE","N","DALLAS","057","R","DUNCANVILLE ISD","05 - 06","M"," "," ","10"
"057907108","EM","H BOB DANIEL SR INTERMEDIATE","N","DALLAS","057","R","DUNCANVILLE ISD","05 - 06","M"," "," ","10"
"057907041","E","J HERMAN REED MIDDLE SCHOOL","N","DALLAS","057","A","DUNCANVILLE ISD","07 - 08","M"," "," ","10"
"057907112","M","JAMES R BILHARTZ JR ELEMENTARY","N","DALLAS","057","R","DUNCANVILLE ISD","EE - 04","E"," "," ","10"
"057907004","U","MARY E SMITHEY PACE LEARNING CENT","N","DALLAS","057","1","DUNCANVILLE ISD","09 - 12","S"," "," ","10"
"057907103","EWM","MERRIFIELD ELEMENTARY","N","DALLAS","057","E","DUNCANVILLE ISD","PK - 04","E"," "," ","10"
"057907007"," ","P A S S LEARNING CTR","N","DALLAS","057","X","DUNCANVILLE ISD","07 - 11","S"," "," ","10"
"057907105","EM","S GUS ALEXANDER JR ELEMENTARY","N","DALLAS","057","E","DUNCANVILLE ISD","KG - 04","E"," "," ","10"
"057907042","EWSY","WILLIAM H BYRD MIDDLE SCHOOL","N","DALLAS","057","A","DUNCANVILLE ISD","07 - 08","M"," "," ","10"
"057907104"," ","WILLIAM LEE HASTINGS ELEMENTARY","N","DALLAS","057","R","DUNCANVILLE ISD","PK - 04","E"," "," ","10"
"221801002","V","EAGLE ACADEMY OF BEAUMONT","Y","TAYLOR","221","1","EAGLE ACADEMIES OF TEXAS","06 - 12","B"," "," ","14"
"221801019","UV","EAGLE ACADEMY OF LINDALE","Y","TAYLOR","221","1","EAGLE ACADEMIES OF TEXAS","09 - 11","S"," "," ","14"
"221801022"," ","EAGLE ACADEMY OF TRINITY","Y","TAYLOR","221","1","EAGLE ACADEMIES OF TEXAS","06 - 12","B"," "," ","14"
"221801021"," ","EAGLE ACADEMY OF WACO","Y","TAYLOR","221","1","EAGLE ACADEMIES OF TEXAS","06 - 12","B"," "," ","14"
"221801005","DRZ","HERITAGE CHAMPIONS ACADEMY","Y","TAYLOR","221","A","EAGLE ACADEMIES OF TEXAS","KG - 12","B"," "," ","14"
"221801001","V","PREMIER HIGH SCHOOL OF ABILENE","Y","TAYLOR","221","1","EAGLE ACADEMIES OF TEXAS","06 - 12","B"," "," ","14"
"221801013","US","PREMIER HIGH SCHOOL OF AUSTIN","Y","TAYLOR","221","1","EAGLE ACADEMIES OF TEXAS","08 - 12","S"," "," ","14"
"221801003"," ","PREMIER HIGH SCHOOL OF BROWNSVILL","Y","TAYLOR","221","1","EAGLE ACADEMIES OF TEXAS","07 - 12","S"," "," ","14"
"221801007","V","PREMIER HIGH SCHOOL OF DEL RIO","Y","TAYLOR","221","1","EAGLE ACADEMIES OF TEXAS","06 - 12","B"," "," ","14"
"221801008"," ","PREMIER HIGH SCHOOL OF FORT WORTH","Y","TAYLOR","221","1","EAGLE ACADEMIES OF TEXAS","07 - 12","S"," "," ","14"
"221801009"," ","PREMIER HIGH SCHOOL OF LAREDO","Y","TAYLOR","221","1","EAGLE ACADEMIES OF TEXAS","08 - 12","S"," "," ","14"
"221801010"," ","PREMIER HIGH SCHOOL OF LUBBOCK","Y","TAYLOR","221","1","EAGLE ACADEMIES OF TEXAS","06 - 12","B"," "," ","14"
"221801012","W","PREMIER HIGH SCHOOL OF MIDLAND","Y","TAYLOR","221","1","EAGLE ACADEMIES OF TEXAS","06 - 12","B"," "," ","14"
"221801016","RW","PREMIER HIGH SCHOOL OF MISSION","Y","TAYLOR","221","1","EAGLE ACADEMIES OF TEXAS","06 - 12","B"," "," ","14"
"221801004"," ","PREMIER HIGH SCHOOL OF PALMVIEW","Y","TAYLOR","221","1","EAGLE ACADEMIES OF TEXAS","06 - 12","B"," "," ","14"
"221801015","RW","PREMIER HIGH SCHOOL OF PHARR","Y","TAYLOR","221","1","EAGLE ACADEMIES OF TEXAS","07 - 12","S"," "," ","14"
"221801017"," ","PREMIER HIGH SCHOOL OF SAN ANTONI","Y","TAYLOR","221","1","EAGLE ACADEMIES OF TEXAS","06 - 12","B"," "," ","14"
"221801018"," ","PREMIER HIGH SCHOOL OF TYLER","Y","TAYLOR","221","1","EAGLE ACADEMIES OF TEXAS","06 - 12","B"," "," ","14"
"221801011","ENY","VISTA ACADEMY OF AMARILLO","Y","TAYLOR","221","R","EAGLE ACADEMIES OF TEXAS","KG - 08","E"," "," ","14"
"221801014"," ","VISTA ACADEMY OF CARROLLTON","Y","TAYLOR","221","X","EAGLE ACADEMIES OF TEXAS","KG - 02","E"," "," ","14"
"221801006"," ","VISTA ACADEMY OF DALLAS","Y","TAYLOR","221","1","EAGLE ACADEMIES OF TEXAS","11 - 11","S"," "," ","14"
"221801020","EW","VISTA ACADEMY OF HICKORY CREEK","Y","TAYLOR","221","R","EAGLE ACADEMIES OF TEXAS","KG - 04","E"," "," ","14"
"057806101","R","EAGLE ADVANTAGE SCHOOLS","Y","DALLAS","057","A","EAGLE ADVANTAGE SCHOOLS","KG - 12","B"," "," ","10"
"220918003"," ","ALTER DISCIPLINE CAMPUS","N","TARRANT","220","X","EAGLE MT-SAGINAW ISD","08 - 12","S"," "," ","11"
"220918001","RSX","BOSWELL H S","N","TARRANT","220","A","EAGLE MT-SAGINAW ISD","09 - 12","S"," "," ","11"
"220918104","W","BRYSON EL","N","TARRANT","220","A","EAGLE MT-SAGINAW ISD","KG - 05","E"," "," ","11"
"220918108","EWN","CHISHOLM RIDGE","N","TARRANT","220","A","EAGLE MT-SAGINAW ISD","KG - 05","E"," "," ","11"
"220918110"," ","COMANCHE SPRINGS ELEMENTARY","N","TARRANT","220","A","EAGLE MT-SAGINAW ISD","KG - 05","E"," "," ","11"
"220918043","EWMSZ","CREEKVIEW MS","N","TARRANT","220","R","EAGLE MT-SAGINAW ISD","06 - 08","M"," "," ","11"
"220918102","WN","EAGLE MOUNTAIN EL","N","TARRANT","220","R","EAGLE MT-SAGINAW ISD","KG - 05","E"," "," ","11"
"220918105","Y","ELKINS EL","N","TARRANT","220","R","EAGLE MT-SAGINAW ISD","KG - 05","E"," "," ","11"
"220918005"," ","EMS DEVELOPMENT CTR","N","TARRANT","220","X","EAGLE MT-SAGINAW ISD","EE - KG","E"," "," ","11"
"220918109","EWMN","GREENFIELD EL","N","TARRANT","220","E","EAGLE MT-SAGINAW ISD","KG - 05","E"," "," ","11"
"220918106","WMN","HIGH COUNTRY ELEMENTARY","N","TARRANT","220","R","EAGLE MT-SAGINAW ISD","KG - 05","E"," "," ","11"
"220918042","ESY","HIGHLAND MIDDLE","N","TARRANT","220","R","EAGLE MT-SAGINAW ISD","06 - 08","M"," "," ","11"
"220918101"," ","L A GILILLAND EL","N","TARRANT","220","R","EAGLE MT-SAGINAW ISD","KG - 05","E"," "," ","11"
"220918044","EWS","PRAIRIE VISTA","N","TARRANT","220","A","EAGLE MT-SAGINAW ISD","06 - 08","M"," "," ","11"
